anio,X,Y,generico_denuncia,especifico_denuncia,modalidad_denuncia,geometry,distrito
2023,-77.05951225,-12.00646944,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.05951225 -12.00646944),INDEPENDENCIA
2023,-76.94021499,-12.20199037,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.94021499 -12.20199037),VILLA EL SALVADOR
2023,-77.07964263,-11.95725693,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.07964263 -11.95725693),LOS OLIVOS
2023,-76.99423716,-11.94107039,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.99423716 -11.94107039),SAN JUAN DE LURIGANCHO
2023,-77.07631899,-11.86357541,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.07631899 -11.86357541),PUENTE PIEDRA
2023,-76.99781282,-11.97086428,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.99781282 -11.97086428),SAN JUAN DE LURIGANCHO
2023,-77.02159902,-12.1949718,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.02159902 -12.1949718),CHORRILLOS
2023,-77.049378,-12.0550875,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.049378 -12.0550875),BREÑA
2023,-77.0349724,-12.04789642,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0349724 -12.04789642),LIMA
2023,-77.05799217,-11.9340036,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.05799217 -11.9340036),COMAS
2023,-77.0067908,-12.0052914,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0067908 -12.0052914),SAN JUAN DE LURIGANCHO
2023,-76.90117234,-11.99201929,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.90117234 -11.99201929),LURIGANCHO
2023,-76.92896334,-12.01167724,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.92896334 -12.01167724),LURIGANCHO
2023,-77.0749967,-12.00622203,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0749967 -12.00622203),LOS OLIVOS
2023,-77.05326666,-11.99779002,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.05326666 -11.99779002),INDEPENDENCIA
2023,-77.00151444,-12.09360129,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.00151444 -12.09360129),SAN BORJA
2023,-76.93030893,-12.22398006,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.93030893 -12.22398006),VILLA EL SALVADOR
2023,-76.97893655,-12.04379272,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.97893655 -12.04379272),SANTA ANITA
2023,-77.04756974,-12.08051144,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.04756974 -12.08051144),JESUS MARIA
2023,-77.04787426,-12.00042145,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.04787426 -12.00042145),INDEPENDENCIA
2023,-76.963948,-12.053161,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.963948 -12.053161),SANTA ANITA
2023,-76.94374602,-12.21392836,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.94374602 -12.21392836),VILLA EL SALVADOR
2023,-77.03226158,-11.89671247,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.03226158 -11.89671247),CARABAYLLO
2023,-77.02832285,-12.12165143,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.02832285 -12.12165143),MIRAFLORES
2023,-77.06426896,-12.08758687,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.06426896 -12.08758687),MAGDALENA DEL MAR
2023,-76.948786,-12.1638095,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.948786 -12.1638095),VILLA MARIA DEL TRIUNFO
2023,-77.06371008,-12.07612177,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.06371008 -12.07612177),PUEBLO LIBRE
2023,-77.04828763,-11.98379521,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.04828763 -11.98379521),INDEPENDENCIA
2023,-77.06839868,-12.09647391,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.06839868 -12.09647391),MAGDALENA DEL MAR
2023,-77.053269,-11.9977159,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.053269 -11.9977159),INDEPENDENCIA
2023,-76.9525652,-12.2154485,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.9525652 -12.2154485),VILLA EL SALVADOR
2023,-76.91232229,-12.01883216,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.91232229 -12.01883216),LURIGANCHO
2023,-77.0580169,-12.05292447,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0580169 -12.05292447),LIMA
2023,-77.04592942,-12.08458077,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.04592942 -12.08458077),LINCE
2023,-76.97504546,-12.05230546,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.97504546 -12.05230546),SANTA ANITA
2023,-77.05648613,-12.0311932,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.05648613 -12.0311932),SAN MARTIN DE PORRES
2023,-77.05808883,-12.0587829,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.05808883 -12.0587829),BREÑA
2023,-77.0099344,-12.19161536,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0099344 -12.19161536),CHORRILLOS
2023,-76.9045468,-12.2130646,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.9045468 -12.2130646),VILLA MARIA DEL TRIUNFO
2023,-77.0835718,-11.84511553,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0835718 -11.84511553),PUENTE PIEDRA
2023,-77.0519115,-12.0107559,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0519115 -12.0107559),INDEPENDENCIA
2023,-76.91772494,-12.24296232,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.91772494 -12.24296232),VILLA EL SALVADOR
2023,-77.0824291,-11.9362344,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0824291 -11.9362344),LOS OLIVOS
2023,-77.05559739,-11.99729821,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.05559739 -11.99729821),INDEPENDENCIA
2023,-76.90961481,-12.23742206,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.90961481 -12.23742206),LURIN
2023,-76.91791217,-12.00728263,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.91791217 -12.00728263),LURIGANCHO
2023,-76.96900707,-12.17628294,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.96900707 -12.17628294),SAN JUAN DE MIRAFLORES
2023,-76.94209816,-12.20411506,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.94209816 -12.20411506),VILLA EL SALVADOR
2023,-77.04517002,-11.97253876,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.04517002 -11.97253876),INDEPENDENCIA
2023,-76.95766696,-12.22435923,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.95766696 -12.22435923),VILLA EL SALVADOR
2023,-76.84961879,-12.29758071,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.84961879 -12.29758071),LURIN
2023,-77.01252332,-11.98149618,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.01252332 -11.98149618),SAN JUAN DE LURIGANCHO
2023,-77.03303286,-12.106966,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.03303286 -12.106966),MIRAFLORES
2023,-77.05982429,-11.94043169,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.05982429 -11.94043169),COMAS
2023,-76.98817409,-11.94691164,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.98817409 -11.94691164),SAN JUAN DE LURIGANCHO
2023,-77.08244918,-11.94578697,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.08244918 -11.94578697),LOS OLIVOS
2023,-76.94228519,-12.21522629,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.94228519 -12.21522629),VILLA EL SALVADOR
2023,-77.00940483,-12.02481808,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.00940483 -12.02481808),SAN JUAN DE LURIGANCHO
2023,-76.99580629,-12.07262222,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.99580629 -12.07262222),SAN LUIS
2023,-77.07349637,-11.93480657,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.07349637 -11.93480657),LOS OLIVOS
2023,-77.05128023,-12.07978662,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.05128023 -12.07978662),JESUS MARIA
2023,-77.06641365,-12.02795913,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.06641365 -12.02795913),SAN MARTIN DE PORRES
2023,-77.00066696,-12.1922772,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.00066696 -12.1922772),CHORRILLOS
2023,-77.03089331,-12.12394881,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.03089331 -12.12394881),MIRAFLORES
2023,-77.007852,-12.023287,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.007852 -12.023287),SAN JUAN DE LURIGANCHO
2023,-77.06623711,-11.97747393,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.06623711 -11.97747393),LOS OLIVOS
2023,-77.0576891,-12.0556644,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0576891 -12.0556644),LIMA
2023,-77.0723417,-11.9325253,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0723417 -11.9325253),LOS OLIVOS
2023,-76.985023,-11.947609,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.985023 -11.947609),SAN JUAN DE LURIGANCHO
2023,-77.04357282,-11.82808576,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.04357282 -11.82808576),CARABAYLLO
2023,-76.94405854,-12.20083578,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.94405854 -12.20083578),VILLA EL SALVADOR
2023,-76.90957186,-12.23764982,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.90957186 -12.23764982),LURIN
2023,-76.8757201,-12.0033581,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.8757201 -12.0033581),LURIGANCHO
2023,-76.97554101,-12.16143432,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.97554101 -12.16143432),SAN JUAN DE MIRAFLORES
2023,-77.01360457,-12.02569644,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.01360457 -12.02569644),SAN JUAN DE LURIGANCHO
2023,-77.05149905,-11.97410558,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.05149905 -11.97410558),INDEPENDENCIA
2023,-76.98755596,-11.97420999,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.98755596 -11.97420999),SAN JUAN DE LURIGANCHO
2023,-77.03543761,-12.05850598,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.03543761 -12.05850598),LIMA
2023,-77.01252332,-11.98149618,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.01252332 -11.98149618),SAN JUAN DE LURIGANCHO
2023,-77.00071926,-12.17873643,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.00071926 -12.17873643),CHORRILLOS
2023,-76.999787,-12.06355,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.999787 -12.06355),SAN LUIS
2023,-77.00103953,-12.08803983,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.00103953 -12.08803983),SAN BORJA
2023,-76.9365622,-12.20276944,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.9365622 -12.20276944),VILLA EL SALVADOR
2023,-76.9435809,-12.1491288,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.9435809 -12.1491288),VILLA MARIA DEL TRIUNFO
2023,-77.05377177,-11.99462083,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.05377177 -11.99462083),INDEPENDENCIA
2023,-76.93999262,-12.18544791,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.93999262 -12.18544791),VILLA MARIA DEL TRIUNFO
2023,-77.0470133,-11.8931182,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0470133 -11.8931182),CARABAYLLO
2023,-76.985023,-11.947609,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.985023 -11.947609),SAN JUAN DE LURIGANCHO
2023,-77.10038456,-11.92912278,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.10038456 -11.92912278),PUENTE PIEDRA
2023,-77.0395295,-12.0379388,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0395295 -12.0379388),RIMAC
2023,-77.06051361,-12.02377226,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.06051361 -12.02377226),SAN MARTIN DE PORRES
2023,-76.96275775,-12.14287335,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.96275775 -12.14287335),SAN JUAN DE MIRAFLORES
2023,-77.03081752,-12.12344198,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.03081752 -12.12344198),MIRAFLORES
2023,-77.05282115,-12.00670481,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.05282115 -12.00670481),INDEPENDENCIA
2023,-76.98887634,-12.13593878,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.98887634 -12.13593878),SANTIAGO DE SURCO
2023,-76.9275014,-12.0298948,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.9275014 -12.0298948),ATE
2023,-77.01286159,-12.02518091,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.01286159 -12.02518091),SAN JUAN DE LURIGANCHO
2023,-76.98268998,-11.94924327,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.98268998 -11.94924327),SAN JUAN DE LURIGANCHO
2023,-77.00374253,-12.02055371,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.00374253 -12.02055371),SAN JUAN DE LURIGANCHO
2023,-77.05415936,-11.99910812,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.05415936 -11.99910812),INDEPENDENCIA
2023,-77.0049949,-12.12817172,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0049949 -12.12817172),MIRAFLORES
2023,-76.80854929,-11.76010381,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.80854929 -11.76010381),CARABAYLLO
2023,-76.90961481,-12.23742206,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.90961481 -12.23742206),LURIN
2023,-77.05877832,-12.02633179,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.05877832 -12.02633179),SAN MARTIN DE PORRES
2023,-76.99804242,-12.18500465,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.99804242 -12.18500465),CHORRILLOS
2023,-77.0593684,-12.006493,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0593684 -12.006493),INDEPENDENCIA
2023,-77.05830244,-11.97979078,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.05830244 -11.97979078),INDEPENDENCIA
2023,-77.059134,-12.0295278,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.059134 -12.0295278),SAN MARTIN DE PORRES
2023,-76.920529,-12.2294647,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.920529 -12.2294647),VILLA EL SALVADOR
2023,-76.94669291,-12.20175624,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.94669291 -12.20175624),VILLA EL SALVADOR
2023,-77.03131,-12.20252499,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.03131 -12.20252499),CHORRILLOS
2023,-76.94050796,-12.20719014,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.94050796 -12.20719014),VILLA EL SALVADOR
2023,-77.0105715,-12.19938611,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0105715 -12.19938611),CHORRILLOS
2023,-77.04481922,-11.85930627,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.04481922 -11.85930627),CARABAYLLO
2023,-77.03612136,-12.02945864,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.03612136 -12.02945864),RIMAC
2023,-77.05320422,-12.0852652,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.05320422 -12.0852652),JESUS MARIA
2023,-77.03719853,-12.03637434,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.03719853 -12.03637434),RIMAC
2023,-77.0257633,-11.9135658,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0257633 -11.9135658),COMAS
2023,-77.00477851,-12.04169274,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.00477851 -12.04169274),LIMA
2023,-76.87726638,-12.01936323,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.87726638 -12.01936323),ATE
2023,-76.9552377,-12.1934055,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.9552377 -12.1934055),VILLA EL SALVADOR
2023,-76.9547132,-12.203083,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.9547132 -12.203083),VILLA EL SALVADOR
2023,-77.01563043,-12.1446546,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.01563043 -12.1446546),BARRANCO
2023,-77.04664695,-12.00230605,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.04664695 -12.00230605),INDEPENDENCIA
2023,-77.05891714,-11.9951982,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.05891714 -11.9951982),INDEPENDENCIA
2023,-76.863746,-12.00298,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.863746 -12.00298),LURIGANCHO
2023,-77.06060643,-11.98972254,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.06060643 -11.98972254),INDEPENDENCIA
2023,-77.058723,-11.9834498,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.058723 -11.9834498),INDEPENDENCIA
2023,-77.07481121,-11.82805308,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.07481121 -11.82805308),CARABAYLLO
2023,-77.0535067,-12.0080673,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0535067 -12.0080673),INDEPENDENCIA
2023,-77.06701631,-12.05020258,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.06701631 -12.05020258),LIMA
2023,-77.01252332,-11.98149618,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.01252332 -11.98149618),SAN JUAN DE LURIGANCHO
2023,-76.954374,-12.2030077,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.954374 -12.2030077),VILLA EL SALVADOR
2023,-76.9510159,-12.16647237,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.9510159 -12.16647237),VILLA MARIA DEL TRIUNFO
2023,-77.05358234,-11.98658436,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.05358234 -11.98658436),INDEPENDENCIA
2023,-76.95842,-12.15557,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.95842 -12.15557),VILLA MARIA DEL TRIUNFO
2023,-77.063518,-11.951677,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.063518 -11.951677),COMAS
2023,-76.85119728,-12.00851229,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.85119728 -12.00851229),ATE
2023,-77.01975584,-12.05472504,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.01975584 -12.05472504),LIMA
2023,-77.007994,-12.0640651,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.007994 -12.0640651),LA VICTORIA
