anio,X,Y,generico_denuncia,especifico_denuncia,modalidad_denuncia,geometry,distrito
2018,-76.991692,-11.9769798,,,,POINT (-76.991692 -11.9769798),SAN JUAN DE LURIGANCHO
2018,-77.04718573,-12.03790796,,,,POINT (-77.04718573 -12.03790796),LIMA
2018,-77.05275765,-12.03822843,,,,POINT (-77.05275765 -12.03822843),LIMA
2018,-77.04595703,-12.04125156,,,,POINT (-77.04595703 -12.04125156),LIMA
2018,-77.05249166,-12.03870077,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05249166 -12.03870077),LIMA
2018,-77.05811459,-12.03866891,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05811459 -12.03866891),LIMA
2018,-77.06132964,-12.03704243,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.06132964 -12.03704243),LIMA
2018,-77.05610382,-12.03946995,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05610382 -12.03946995),LIMA
2018,-77.05414525,-12.03925834,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05414525 -12.03925834),LIMA
2018,-77.06324584,-12.03865949,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.06324584 -12.03865949),LIMA
2018,-77.060637,-12.06210779,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.060637 -12.06210779),LIMA
2018,-77.06533693,-12.03632074,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.06533693 -12.03632074),LIMA
2018,-77.06582716,-12.03800942,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.06582716 -12.03800942),LIMA
2018,-77.05117,-12.0418536,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.05117 -12.0418536),LIMA
2018,-77.05991678,-12.03909966,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.05991678 -12.03909966),LIMA
2018,-77.056617,-12.0396161,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.056617 -12.0396161),LIMA
2018,-77.05604135,-12.03971187,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.05604135 -12.03971187),LIMA
2018,-77.06566905,-12.0353352,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.06566905 -12.0353352),LIMA
2018,-77.04937196,-12.03645342,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.04937196 -12.03645342),LIMA
2018,-77.05117227,-12.03958624,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO A MANO ARMADA,POINT (-77.05117227 -12.03958624),LIMA
2018,-77.06217793,-12.03613441,,,,POINT (-77.06217793 -12.03613441),LIMA
2018,-77.0514181,-12.03873302,,,,POINT (-77.0514181 -12.03873302),LIMA
2018,-77.05811459,-12.03866891,,,,POINT (-77.05811459 -12.03866891),LIMA
2018,-77.06530483,-12.03674658,DELITOS CONTRA LA SEGURIDAD PÚBLICA,SALUD PUBLICA,MICROCOMERCIALIZACION DE DROGAS,POINT (-77.06530483 -12.03674658),LIMA
2018,-77.06209122,-12.03616472,,,,POINT (-77.06209122 -12.03616472),LIMA
2018,-77.06141725,-12.03925979,,,,POINT (-77.06141725 -12.03925979),LIMA
2018,-77.0599976,-12.03770094,,,,POINT (-77.0599976 -12.03770094),LIMA
2018,-77.06611837,-12.03535215,,,,POINT (-77.06611837 -12.03535215),LIMA
2018,-77.02463771,-12.05534611,,,,POINT (-77.02463771 -12.05534611),LIMA
2018,-77.02992293,-12.05772944,,,,POINT (-77.02992293 -12.05772944),LIMA
2018,-77.0300482,-12.05440699,,,,POINT (-77.0300482 -12.05440699),LIMA
2018,-77.02952036,-12.05273835,,,,POINT (-77.02952036 -12.05273835),LIMA
2018,-77.02497258,-12.05719703,,,,POINT (-77.02497258 -12.05719703),LIMA
2018,-77.03384506,-12.05364651,,,,POINT (-77.03384506 -12.05364651),LIMA
2018,-77.02826205,-12.05544184,,,,POINT (-77.02826205 -12.05544184),LIMA
2018,-77.02498594,-12.05711182,,,,POINT (-77.02498594 -12.05711182),LIMA
2018,-77.03315167,-12.05722892,,,,POINT (-77.03315167 -12.05722892),LIMA
2018,-77.03220983,-12.05231309,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.03220983 -12.05231309),LIMA
2018,-77.03239523,-12.05732305,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.03239523 -12.05732305),LIMA
2018,-77.03240699,-12.05734085,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.03240699 -12.05734085),LIMA
2018,-77.0302719,-12.0568546,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.0302719 -12.0568546),LIMA
2018,-77.03035499,-12.05449264,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.03035499 -12.05449264),LIMA
2018,-77.02905685,-12.0780473,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02905685 -12.0780473),LIMA
2018,-77.02603439,-12.05458599,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02603439 -12.05458599),LIMA
2018,-77.03005445,-12.05658694,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.03005445 -12.05658694),LIMA
2018,-77.02562916,-12.05790102,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02562916 -12.05790102),LIMA
2018,-77.0332745,-12.0549182,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.0332745 -12.0549182),LIMA
2018,-77.02057847,-12.05641466,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02057847 -12.05641466),LIMA
2018,-77.0265935,-12.0530055,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.0265935 -12.0530055),LIMA
2018,-77.0253716,-12.0450766,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.0253716 -12.0450766),LIMA
2018,-77.03253622,-12.05793716,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.03253622 -12.05793716),LIMA
2018,-77.03264108,-12.05354019,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.03264108 -12.05354019),LIMA
2018,-77.028659,-12.057033,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.028659 -12.057033),LIMA
2018,-77.03553072,-12.05835794,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.03553072 -12.05835794),LIMA
2018,-77.03043703,-12.0544123,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.03043703 -12.0544123),LIMA
2018,-77.02852665,-12.05568738,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02852665 -12.05568738),LIMA
2018,-77.03005327,-12.0510409,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.03005327 -12.0510409),LIMA
2018,-77.03022885,-12.05459848,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.03022885 -12.05459848),LIMA
2018,-77.02412482,-12.05656544,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02412482 -12.05656544),LIMA
2018,-77.03152358,-12.05428695,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.03152358 -12.05428695),LIMA
2018,-77.03440633,-12.05451393,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.03440633 -12.05451393),LIMA
2018,-77.03040676,-12.05533283,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.03040676 -12.05533283),LIMA
2018,-77.02553964,-12.05394493,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02553964 -12.05394493),LIMA
2018,-77.0370109,-12.0603421,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.0370109 -12.0603421),LIMA
2018,-77.03655763,-12.05654842,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.03655763 -12.05654842),LIMA
2018,-77.02844486,-12.05649183,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02844486 -12.05649183),LIMA
2018,-77.02652172,-12.05413233,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02652172 -12.05413233),LIMA
2018,-77.037612,-12.049643,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.037612 -12.049643),LIMA
2018,-77.02647811,-12.05409389,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02647811 -12.05409389),LIMA
2018,-77.03007556,-12.05666731,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.03007556 -12.05666731),LIMA
2018,-77.0211759,-12.0578179,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.0211759 -12.0578179),LIMA
2018,-77.03003954,-12.05773277,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.03003954 -12.05773277),LIMA
2018,-77.02677,-12.0574016,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02677 -12.0574016),LIMA
2018,-77.02905685,-12.0780473,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02905685 -12.0780473),LIMA
2018,-77.02950697,-12.05298212,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02950697 -12.05298212),LIMA
2018,-77.0316917,-12.0568844,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.0316917 -12.0568844),LIMA
2018,-77.0342132,-12.05012593,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.0342132 -12.05012593),LIMA
2018,-77.026738,-12.0585151,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.026738 -12.0585151),LIMA
2018,-77.02930138,-12.05659801,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02930138 -12.05659801),LIMA
2018,-77.02562072,-12.05767458,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02562072 -12.05767458),LIMA
2018,-77.02448437,-12.05498141,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02448437 -12.05498141),LIMA
2018,-77.02676496,-12.05028637,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02676496 -12.05028637),LIMA
