anio,X,Y,generico_denuncia,especifico_denuncia,modalidad_denuncia,geometry,distrito
2019,-77.023847,-12.196023,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.023847 -12.196023),CHORRILLOS
2019,-77.005507,-12.1966145,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.005507 -12.1966145),CHORRILLOS
2019,-76.99509277,-12.17644314,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.99509277 -12.17644314),CHORRILLOS
2019,-76.9602561,-12.2107811,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.9602561 -12.2107811),VILLA EL SALVADOR
2019,-77.00731012,-12.18642787,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.00731012 -12.18642787),CHORRILLOS
2019,-76.9822505,-12.2026844,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-76.9822505 -12.2026844),CHORRILLOS
2019,-77.02346251,-12.15959788,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-77.02346251 -12.15959788),CHORRILLOS
2019,-76.9842577,-12.1928,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-76.9842577 -12.1928),SAN JUAN DE MIRAFLORES
2019,-77.00620192,-12.19504648,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-77.00620192 -12.19504648),CHORRILLOS
2019,-77.01638542,-12.2068876,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-77.01638542 -12.2068876),CHORRILLOS
2019,-77.003227,-12.1849422,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.003227 -12.1849422),CHORRILLOS
2019,-77.02068359,-12.1593526,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.02068359 -12.1593526),CHORRILLOS
2019,-77.0010266,-12.1883722,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO A MANO ARMADA,POINT (-77.0010266 -12.1883722),CHORRILLOS
2019,-77.00488993,-12.17322359,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO A MANO ARMADA,POINT (-77.00488993 -12.17322359),CHORRILLOS
2019,-76.9742086,-12.1996413,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO A MANO ARMADA,POINT (-76.9742086 -12.1996413),SAN JUAN DE MIRAFLORES
2019,-77.06105439,-11.9501181,,,,POINT (-77.06105439 -11.9501181),COMAS
2019,-77.03693324,-11.9425666,,,,POINT (-77.03693324 -11.9425666),COMAS
2019,-77.0442824,-11.91476809,,,,POINT (-77.0442824 -11.91476809),COMAS
2019,-77.01544856,-12.04618937,,,,POINT (-77.01544856 -12.04618937),LIMA
2019,-77.02298509,-11.91031762,,,,POINT (-77.02298509 -11.91031762),COMAS
2019,-77.06637832,-11.94181838,,,,POINT (-77.06637832 -11.94181838),COMAS
2019,-77.03661844,-11.96211113,,,,POINT (-77.03661844 -11.96211113),COMAS
2019,-77.0241713,-11.9244065,,,,POINT (-77.0241713 -11.9244065),COMAS
2019,-77.0550685,-11.9623583,,,,POINT (-77.0550685 -11.9623583),COMAS
2019,-77.04803257,-11.92972628,,,,POINT (-77.04803257 -11.92972628),COMAS
2019,-77.02016452,-11.90985467,,,,POINT (-77.02016452 -11.90985467),COMAS
2019,-77.02513608,-12.05711006,,,,POINT (-77.02513608 -12.05711006),LIMA
2019,-76.93576168,-12.20927804,,,,POINT (-76.93576168 -12.20927804),VILLA EL SALVADOR
2019,-76.94166284,-12.22796078,,,,POINT (-76.94166284 -12.22796078),VILLA EL SALVADOR
2019,-76.97376972,-12.10684276,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-76.97376972 -12.10684276),SANTIAGO DE SURCO
2019,-77.05003557,-12.03650407,,,,POINT (-77.05003557 -12.03650407),LIMA
2019,-76.9981325,-12.0080041,,,,POINT (-76.9981325 -12.0080041),SAN JUAN DE LURIGANCHO
2019,-76.990158,-12.1957665,,,,POINT (-76.990158 -12.1957665),CHORRILLOS
2019,-76.97652488,-12.06747164,,,,POINT (-76.97652488 -12.06747164),ATE
2019,-76.99667912,-12.06353851,,,,POINT (-76.99667912 -12.06353851),ATE
2019,-76.96171527,-12.04572512,,,,POINT (-76.96171527 -12.04572512),SANTA ANITA
2019,-76.98036477,-12.06873454,,,,POINT (-76.98036477 -12.06873454),ATE
2019,-76.84198303,-12.01633183,,,,POINT (-76.84198303 -12.01633183),ATE
2019,-77.00668722,-12.03592336,,,,POINT (-77.00668722 -12.03592336),EL AGUSTINO
2019,-76.9107496,-12.0027149,,,,POINT (-76.9107496 -12.0027149),LURIGANCHO
2019,-76.8850942,-12.0144951,,,,POINT (-76.8850942 -12.0144951),ATE
2019,-76.9755276,-12.07639708,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.9755276 -12.07639708),ATE
2019,-76.85339564,-12.01283546,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.85339564 -12.01283546),ATE
2019,-76.97358224,-12.04671931,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.97358224 -12.04671931),SANTA ANITA
2019,-76.94176267,-12.06058753,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.94176267 -12.06058753),ATE
2019,-76.9212431,-12.0256356,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.9212431 -12.0256356),ATE
2019,-76.988938,-12.0777004,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.988938 -12.0777004),ATE
2019,-76.95662656,-12.04778603,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.95662656 -12.04778603),SANTA ANITA
2019,-76.98332055,-12.06353074,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.98332055 -12.06353074),ATE
2019,-76.9304137,-12.0434515,,,,POINT (-76.9304137 -12.0434515),ATE
2019,-76.93669288,-12.02442374,,,,POINT (-76.93669288 -12.02442374),ATE
2019,-76.98182864,-12.08137654,,,,POINT (-76.98182864 -12.08137654),ATE
2019,-76.93541642,-12.02813532,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO EN CASA HABITADA,POINT (-76.93541642 -12.02813532),ATE
2019,-76.98164873,-12.08280765,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO EN CASA HABITADA,POINT (-76.98164873 -12.08280765),ATE
2019,-76.88638642,-12.01803855,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO EN CASA HABITADA,POINT (-76.88638642 -12.01803855),ATE
2019,-76.9674746,-12.03917916,,,,POINT (-76.9674746 -12.03917916),SANTA ANITA
2019,-76.97578301,-12.04737134,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.97578301 -12.04737134),SANTA ANITA
2019,-76.88934994,-12.02313533,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.88934994 -12.02313533),ATE
2019,-76.91877937,-12.02583184,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO A MANO ARMADA,POINT (-76.91877937 -12.02583184),ATE
2019,-76.82758,-12.01611,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO A MANO ARMADA,POINT (-76.82758 -12.01611),ATE
2019,-76.95191607,-12.05986476,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO A MANO ARMADA,POINT (-76.95191607 -12.05986476),ATE
2019,-76.89400197,-12.02292003,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO DURANTE LA NOCHE O EN LUGAR DESOLADO,POINT (-76.89400197 -12.02292003),ATE
2019,-76.921704,-12.02424,,,,POINT (-76.921704 -12.02424),ATE
2019,-76.89332102,-12.02714522,DELITOS CONTRA LA SEGURIDAD PÚBLICA,SALUD PUBLICA,MICROCOMERCIALIZACION DE DROGAS,POINT (-76.89332102 -12.02714522),ATE
2019,-76.98221624,-12.04053072,,,,POINT (-76.98221624 -12.04053072),SANTA ANITA
2019,-76.99015384,-12.03628071,"DELITOS CONTRA LA VIDA, EL CUERPO Y LA SALUD ",HOMICIDIO,HOMICIDIO CALIFICADO - ASESINATO,POINT (-76.99015384 -12.03628071),EL AGUSTINO
2019,-76.98695362,-12.0695968,,,,POINT (-76.98695362 -12.0695968),ATE
2019,-76.98451607,-12.06497894,,,,POINT (-76.98451607 -12.06497894),ATE
2019,-76.98480941,-12.07514751,,,,POINT (-76.98480941 -12.07514751),ATE
2019,-76.95748645,-12.05594466,,,,POINT (-76.95748645 -12.05594466),ATE
2019,-77.007415,-12.1871887,,,,POINT (-77.007415 -12.1871887),CHORRILLOS
2019,-77.018385,-12.14555554,,,,POINT (-77.018385 -12.14555554),BARRANCO
2019,-77.02255941,-12.16782887,,,,POINT (-77.02255941 -12.16782887),CHORRILLOS
2019,-77.01132474,-12.19818578,,,,POINT (-77.01132474 -12.19818578),CHORRILLOS
2019,-77.01865137,-12.14914805,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.01865137 -12.14914805),BARRANCO
2019,-77.0148948,-12.20232977,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.0148948 -12.20232977),CHORRILLOS
2019,-76.99491289,-12.17242598,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-76.99491289 -12.17242598),CHORRILLOS
2019,-76.97718979,-12.20469252,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-76.97718979 -12.20469252),SAN JUAN DE MIRAFLORES
2019,-77.02416437,-12.16561283,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02416437 -12.16561283),CHORRILLOS
2019,-77.01244414,-12.1896581,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.01244414 -12.1896581),CHORRILLOS
2019,-76.981075,-12.19149806,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.981075 -12.19149806),SAN JUAN DE MIRAFLORES
2019,-77.00758769,-12.20205214,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.00758769 -12.20205214),CHORRILLOS
2019,-77.0100318,-12.17184807,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.0100318 -12.17184807),CHORRILLOS
2019,-76.99757258,-12.19053959,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.99757258 -12.19053959),CHORRILLOS
2019,-77.007073,-12.193547,,,,POINT (-77.007073 -12.193547),CHORRILLOS
2019,-77.0253134,-12.20110371,,,,POINT (-77.0253134 -12.20110371),CHORRILLOS
2019,-77.0016771,-12.1743312,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.0016771 -12.1743312),CHORRILLOS
2019,-77.02313498,-12.16557878,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.02313498 -12.16557878),CHORRILLOS
2019,-77.00165789,-12.18087712,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.00165789 -12.18087712),CHORRILLOS
2019,-76.98441212,-12.19386217,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.98441212 -12.19386217),SAN JUAN DE MIRAFLORES
2019,-76.99816519,-12.18258223,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO A MANO ARMADA,POINT (-76.99816519 -12.18258223),CHORRILLOS
2019,-76.98208051,-12.19683995,,,,POINT (-76.98208051 -12.19683995),SAN JUAN DE MIRAFLORES
2019,-77.02210348,-12.16518727,DELITOS CONTRA LA SEGURIDAD PÚBLICA,SALUD PUBLICA,MICROCOMERCIALIZACION DE DROGAS,POINT (-77.02210348 -12.16518727),CHORRILLOS
2019,-77.00561498,-12.17743073,,,,POINT (-77.00561498 -12.17743073),CHORRILLOS
2019,-77.04634961,-12.04689457,,,,POINT (-77.04634961 -12.04689457),LIMA
2019,-77.05657336,-12.03702542,,,,POINT (-77.05657336 -12.03702542),LIMA
2019,-77.04952047,-12.0695336,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.04952047 -12.0695336),BREÑA
2019,-77.08136678,-12.03251009,,,,POINT (-77.08136678 -12.03251009),SAN MARTIN DE PORRES
2019,-77.05079108,-12.05529616,,,,POINT (-77.05079108 -12.05529616),BREÑA
2019,-77.05975322,-12.06475171,,,,POINT (-77.05975322 -12.06475171),BREÑA
2019,-77.07863955,-12.07873629,,,,POINT (-77.07863955 -12.07873629),PUEBLO LIBRE
2019,-77.0551037,-12.0639808,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.0551037 -12.0639808),BREÑA
2019,-77.05217852,-12.06008545,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.05217852 -12.06008545),BREÑA
2019,-77.05019527,-12.06845167,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.05019527 -12.06845167),BREÑA
2019,-77.04858863,-12.06843982,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.04858863 -12.06843982),BREÑA
2019,-77.04858863,-12.06843982,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.04858863 -12.06843982),BREÑA
2019,-77.0669111,-12.0850027,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.0669111 -12.0850027),PUEBLO LIBRE
2019,-77.04939741,-12.05520527,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.04939741 -12.05520527),BREÑA
2019,-77.05109274,-12.06227176,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.05109274 -12.06227176),BREÑA
2019,-77.04636453,-12.0657889,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.04636453 -12.0657889),BREÑA
2019,-77.05477133,-12.06579491,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.05477133 -12.06579491),BREÑA
2019,-77.05317807,-12.06732456,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05317807 -12.06732456),BREÑA
2019,-77.05780285,-12.05941258,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05780285 -12.05941258),BREÑA
2019,-77.04853228,-12.06204066,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.04853228 -12.06204066),BREÑA
2019,-77.04764935,-12.06057507,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.04764935 -12.06057507),BREÑA
2019,-77.04002,-12.054334,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.04002 -12.054334),LIMA
2019,-77.05838954,-12.06139483,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05838954 -12.06139483),BREÑA
2019,-77.04530942,-12.06451282,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.04530942 -12.06451282),BREÑA
2019,-77.04852104,-12.06834438,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.04852104 -12.06834438),BREÑA
