anio,X,Y,generico_denuncia,especifico_denuncia,modalidad_denuncia,geometry,distrito
2017,-76.84466216,-12.00463023,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.84466216 -12.00463023),ATE
2017,-76.8387805,-12.01742157,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.8387805 -12.01742157),ATE
2017,-76.825034,-12.013411,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.825034 -12.013411),ATE
2017,-76.90617746,-12.02526724,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.90617746 -12.02526724),ATE
2017,-76.87932121,-12.04178345,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.87932121 -12.04178345),ATE
2017,-76.82519083,-12.01332882,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.82519083 -12.01332882),ATE
2017,-76.87958408,-12.02228463,,,,POINT (-76.87958408 -12.02228463),ATE
2017,-76.83184732,-12.00142555,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.83184732 -12.00142555),ATE
2017,-76.82287462,-12.02026496,,,,POINT (-76.82287462 -12.02026496),ATE
2017,-76.87932121,-12.04178345,,,,POINT (-76.87932121 -12.04178345),ATE
2017,-76.84247899,-12.0078349,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.84247899 -12.0078349),ATE
2017,-76.86760551,-12.03295997,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.86760551 -12.03295997),ATE
2017,-76.86760551,-12.03295997,,,,POINT (-76.86760551 -12.03295997),ATE
2017,-76.8771623,-12.0126478,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.8771623 -12.0126478),ATE
2017,-76.82495496,-12.01320529,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.82495496 -12.01320529),ATE
2017,-76.820639,-12.011336,,,,POINT (-76.820639 -12.011336),ATE
2017,-77.02174248,-12.14374413,,,,POINT (-77.02174248 -12.14374413),BARRANCO
2017,-77.01359406,-12.14073669,,,,POINT (-77.01359406 -12.14073669),BARRANCO
2017,-77.02328535,-12.1425842,,,,POINT (-77.02328535 -12.1425842),BARRANCO
2017,-77.02290569,-12.14493474,,,,POINT (-77.02290569 -12.14493474),BARRANCO
2017,-77.02056297,-12.14698318,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.02056297 -12.14698318),BARRANCO
2017,-77.01765289,-12.14037601,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.01765289 -12.14037601),BARRANCO
2017,-77.020609,-12.1499642,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.020609 -12.1499642),BARRANCO
2017,-77.01975554,-12.14281875,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.01975554 -12.14281875),BARRANCO
2017,-77.02135732,-12.14290261,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.02135732 -12.14290261),BARRANCO
2017,-77.02164307,-12.14603673,,,,POINT (-77.02164307 -12.14603673),BARRANCO
2017,-77.01446152,-12.14202598,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.01446152 -12.14202598),BARRANCO
2017,-77.01388743,-12.14152385,,,,POINT (-77.01388743 -12.14152385),BARRANCO
2017,-77.01878142,-12.14196253,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.01878142 -12.14196253),BARRANCO
2017,-77.02134214,-12.14437675,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02134214 -12.14437675),BARRANCO
2017,-77.014502,-12.1426683,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.014502 -12.1426683),BARRANCO
2017,-77.0266593,-12.0526252,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.0266593 -12.0526252),LIMA
2017,-76.956774,-12.071505,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.956774 -12.071505),LA MOLINA
2017,-76.95630007,-12.06648526,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.95630007 -12.06648526),LA MOLINA
2017,-76.95737812,-12.06568404,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.95737812 -12.06568404),LA MOLINA
2017,-76.9561614,-12.0638575,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.9561614 -12.0638575),LA MOLINA
2017,-76.95011162,-12.06218841,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.95011162 -12.06218841),LA MOLINA
2017,-76.94364123,-12.06317392,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-76.94364123 -12.06317392),LA MOLINA
2017,-77.06195026,-11.99378346,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.06195026 -11.99378346),INDEPENDENCIA
2017,-77.05841168,-11.98550662,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.05841168 -11.98550662),INDEPENDENCIA
2017,-77.06118543,-11.98045731,,,,POINT (-77.06118543 -11.98045731),INDEPENDENCIA
2017,-77.06004056,-11.99445032,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.06004056 -11.99445032),INDEPENDENCIA
2017,-77.04170399,-11.99935063,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.04170399 -11.99935063),INDEPENDENCIA
2017,-77.0313479,-11.9613683,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.0313479 -11.9613683),COMAS
2017,-77.05340815,-11.99577819,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05340815 -11.99577819),INDEPENDENCIA
2017,-77.05598973,-11.99401133,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05598973 -11.99401133),INDEPENDENCIA
2017,-77.05744465,-12.00335521,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05744465 -12.00335521),INDEPENDENCIA
2017,-77.05784259,-12.00031091,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05784259 -12.00031091),INDEPENDENCIA
2017,-77.05019248,-11.99238512,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05019248 -11.99238512),INDEPENDENCIA
2017,-77.06075137,-11.98014093,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.06075137 -11.98014093),INDEPENDENCIA
2017,-77.04938008,-11.99042728,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.04938008 -11.99042728),INDEPENDENCIA
2017,-77.06216282,-12.00039423,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.06216282 -12.00039423),INDEPENDENCIA
2017,-77.04288101,-11.99133647,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.04288101 -11.99133647),INDEPENDENCIA
2017,-77.0601922,-11.9170451,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.0601922 -11.9170451),COMAS
2017,-77.06459103,-12.02912813,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.06459103 -12.02912813),SAN MARTIN DE PORRES
2017,-77.07685941,-12.03036887,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.07685941 -12.03036887),SAN MARTIN DE PORRES
2017,-77.08390774,-12.00928737,,,,POINT (-77.08390774 -12.00928737),SAN MARTIN DE PORRES
2017,-77.0878759,-11.9729459,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.0878759 -11.9729459),SAN MARTIN DE PORRES
2017,-77.08412709,-12.00944809,,,,POINT (-77.08412709 -12.00944809),SAN MARTIN DE PORRES
2017,-77.09687472,-11.99912573,,,,POINT (-77.09687472 -11.99912573),SAN MARTIN DE PORRES
2017,-77.1016514,-11.99136857,,,,POINT (-77.1016514 -11.99136857),SAN MARTIN DE PORRES
2017,-77.0888748,-12.00553625,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.0888748 -12.00553625),SAN MARTIN DE PORRES
2017,-77.10314502,-11.96180747,,,,POINT (-77.10314502 -11.96180747),SAN MARTIN DE PORRES
2017,-77.08484645,-11.99608629,,,,POINT (-77.08484645 -11.99608629),SAN MARTIN DE PORRES
2017,-77.09553986,-11.97330922,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.09553986 -11.97330922),SAN MARTIN DE PORRES
2017,-77.1086544,-11.9794679,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.1086544 -11.9794679),SAN MARTIN DE PORRES
2017,-77.097934,-11.98353,,,,POINT (-77.097934 -11.98353),SAN MARTIN DE PORRES
2017,-77.09297879,-11.99045913,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.09297879 -11.99045913),SAN MARTIN DE PORRES
2017,-77.05824575,-11.98556959,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05824575 -11.98556959),INDEPENDENCIA
2017,-77.05466348,-11.99808391,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.05466348 -11.99808391),INDEPENDENCIA
2017,-77.05715822,-11.99790379,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.05715822 -11.99790379),INDEPENDENCIA
2017,-77.03897529,-11.99935971,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.03897529 -11.99935971),INDEPENDENCIA
2017,-77.0640904,-11.98888752,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.0640904 -11.98888752),INDEPENDENCIA
2017,-77.0531395,-11.9961326,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.0531395 -11.9961326),INDEPENDENCIA
2017,-77.04586565,-11.99098024,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.04586565 -11.99098024),INDEPENDENCIA
2017,-77.05498873,-11.99947775,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.05498873 -11.99947775),INDEPENDENCIA
2017,-77.03975872,-12.00279234,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.03975872 -12.00279234),INDEPENDENCIA
2017,-77.063966,-11.99394,,,,POINT (-77.063966 -11.99394),LOS OLIVOS
2017,-77.0568994,-12.0101443,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.0568994 -12.0101443),SAN MARTIN DE PORRES
2017,-76.98345177,-12.13624644,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.98345177 -12.13624644),SANTIAGO DE SURCO
2017,-77.04101362,-11.9689161,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.04101362 -11.9689161),INDEPENDENCIA
2017,-77.04548,-11.97915,,,,POINT (-77.04548 -11.97915),INDEPENDENCIA
2017,-77.04539929,-11.9729735,,,,POINT (-77.04539929 -11.9729735),INDEPENDENCIA
2017,-77.0133226,-12.0550323,,,,POINT (-77.0133226 -12.0550323),LIMA
2017,-77.00732503,-12.05972534,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.00732503 -12.05972534),LIMA
2017,-77.01275843,-12.05546361,,,,POINT (-77.01275843 -12.05546361),LIMA
2017,-77.0101986,-12.05741004,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.0101986 -12.05741004),LIMA
2017,-77.00841967,-12.05885806,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO A MANO ARMADA,POINT (-77.00841967 -12.05885806),LIMA
2017,-77.00277969,-12.05485405,,,,POINT (-77.00277969 -12.05485405),EL AGUSTINO
2017,-77.00196875,-12.05472241,,,,POINT (-77.00196875 -12.05472241),EL AGUSTINO
2017,-77.00626838,-12.054927,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.00626838 -12.054927),EL AGUSTINO
2017,-77.00436229,-12.05413779,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.00436229 -12.05413779),EL AGUSTINO
2017,-77.00265837,-12.05567921,,,,POINT (-77.00265837 -12.05567921),EL AGUSTINO
2017,-77.000475,-12.047873,,,,POINT (-77.000475 -12.047873),EL AGUSTINO
2017,-77.0041217,-12.05653564,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.0041217 -12.05653564),EL AGUSTINO
2017,-77.00484927,-12.05594474,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.00484927 -12.05594474),EL AGUSTINO
2017,-77.00421493,-12.05416288,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.00421493 -12.05416288),EL AGUSTINO
2017,-77.01161976,-12.05247533,,,,POINT (-77.01161976 -12.05247533),EL AGUSTINO
2017,-77.0036635,-12.0681372,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.0036635 -12.0681372),LA VICTORIA
2017,-77.01737772,-12.057851,,,,POINT (-77.01737772 -12.057851),LA VICTORIA
2017,-77.01566674,-12.06430675,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO A MANO ARMADA,POINT (-77.01566674 -12.06430675),LA VICTORIA
2017,-77.01216671,-12.06789865,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.01216671 -12.06789865),LA VICTORIA
2017,-77.00570371,-12.07263006,,,,POINT (-77.00570371 -12.07263006),LA VICTORIA
2017,-77.01262281,-12.06554023,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.01262281 -12.06554023),LA VICTORIA
2017,-77.0165948,-12.0642761,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0165948 -12.0642761),LA VICTORIA
2017,-77.012577,-12.0623654,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.012577 -12.0623654),LA VICTORIA
2017,-77.01240702,-12.06632779,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.01240702 -12.06632779),LA VICTORIA
2017,-77.01926685,-12.06840853,,,,POINT (-77.01926685 -12.06840853),LA VICTORIA
2017,-77.01206364,-12.06120485,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.01206364 -12.06120485),LA VICTORIA
2017,-77.00901561,-12.08388072,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.00901561 -12.08388072),LA VICTORIA
2017,-77.00919,-12.0688192,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.00919 -12.0688192),LA VICTORIA
2017,-77.01535412,-12.06819289,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.01535412 -12.06819289),LA VICTORIA
2017,-77.0101043,-12.0620648,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0101043 -12.0620648),LA VICTORIA
2017,-77.09219795,-11.96184642,,,,POINT (-77.09219795 -11.96184642),SAN MARTIN DE PORRES
2017,-77.0904159,-11.96678635,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.0904159 -11.96678635),SAN MARTIN DE PORRES
2017,-77.09271439,-11.96335936,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.09271439 -11.96335936),SAN MARTIN DE PORRES
2017,-77.08538806,-11.96025668,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.08538806 -11.96025668),SAN MARTIN DE PORRES
2017,-77.09215938,-11.96433869,,,,POINT (-77.09215938 -11.96433869),SAN MARTIN DE PORRES
2017,-77.09288989,-11.96350087,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.09288989 -11.96350087),SAN MARTIN DE PORRES
2017,-77.10671764,-11.97222697,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.10671764 -11.97222697),SAN MARTIN DE PORRES
2017,-77.10410489,-11.96595891,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.10410489 -11.96595891),SAN MARTIN DE PORRES
2017,-77.097934,-11.98353,,,,POINT (-77.097934 -11.98353),SAN MARTIN DE PORRES
2017,-77.0992312,-11.9611228,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-77.0992312 -11.9611228),SAN MARTIN DE PORRES
2017,-77.09950834,-11.96146452,,,,POINT (-77.09950834 -11.96146452),SAN MARTIN DE PORRES
2017,-77.08799516,-11.97436288,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.08799516 -11.97436288),SAN MARTIN DE PORRES
2017,-77.0852986,-11.96023085,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.0852986 -11.96023085),SAN MARTIN DE PORRES
2017,-77.08395238,-11.96787846,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.08395238 -11.96787846),SAN MARTIN DE PORRES
2017,-77.07493,-12.0371,,,,POINT (-77.07493 -12.0371),LIMA
2017,-77.07116538,-12.09704073,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.07116538 -12.09704073),MAGDALENA DEL MAR
2017,-77.0020311,-12.0306288,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.0020311 -12.0306288),EL AGUSTINO
2017,-77.06973868,-12.09259563,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.06973868 -12.09259563),MAGDALENA DEL MAR
2017,-77.07336357,-12.09250613,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.07336357 -12.09250613),MAGDALENA DEL MAR
2017,-77.06799838,-12.092053,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.06799838 -12.092053),MAGDALENA DEL MAR
2017,-77.0692669,-12.08848021,,,,POINT (-77.0692669 -12.08848021),MAGDALENA DEL MAR
2017,-77.07254394,-12.08727307,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.07254394 -12.08727307),MAGDALENA DEL MAR
2017,-77.06159083,-12.09288361,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.06159083 -12.09288361),MAGDALENA DEL MAR
2017,-77.0020311,-12.0306288,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0020311 -12.0306288),EL AGUSTINO
2017,-77.07252728,-12.09124127,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.07252728 -12.09124127),MAGDALENA DEL MAR
2017,-77.06932602,-12.091834,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.06932602 -12.091834),MAGDALENA DEL MAR
2017,-77.07524995,-12.08939601,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.07524995 -12.08939601),MAGDALENA DEL MAR
2017,-77.05970932,-12.09636251,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05970932 -12.09636251),MAGDALENA DEL MAR
2017,-77.06721207,-12.08652736,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-77.06721207 -12.08652736),MAGDALENA DEL MAR
2017,-77.07363141,-12.08810753,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.07363141 -12.08810753),MAGDALENA DEL MAR
2017,-77.07260515,-12.09051516,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.07260515 -12.09051516),MAGDALENA DEL MAR
2017,-77.060757,-11.993899,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.060757 -11.993899),INDEPENDENCIA
2017,-77.053269,-11.997716,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.053269 -11.997716),INDEPENDENCIA
2017,-77.05764343,-12.00241519,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05764343 -12.00241519),INDEPENDENCIA
2017,-77.04751017,-12.00120582,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.04751017 -12.00120582),INDEPENDENCIA
2017,-77.05811548,-11.99539487,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05811548 -11.99539487),INDEPENDENCIA
2017,-77.05405851,-12.0074069,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05405851 -12.0074069),INDEPENDENCIA
2017,-77.05467101,-11.99317165,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO FRUSTRADO,POINT (-77.05467101 -11.99317165),INDEPENDENCIA
2017,-77.05944,-11.9890847,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05944 -11.9890847),INDEPENDENCIA
2017,-77.05854377,-11.98911374,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.05854377 -11.98911374),INDEPENDENCIA
2017,-77.06210009,-11.99380311,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.06210009 -11.99380311),INDEPENDENCIA
2017,-77.04743859,-12.00195801,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.04743859 -12.00195801),INDEPENDENCIA
2017,-77.05275537,-11.9951217,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05275537 -11.9951217),INDEPENDENCIA
2017,-77.05803982,-11.98539174,,,,POINT (-77.05803982 -11.98539174),INDEPENDENCIA
2017,-77.05995897,-11.99546147,,,,POINT (-77.05995897 -11.99546147),INDEPENDENCIA
2017,-77.06237244,-12.00046256,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.06237244 -12.00046256),INDEPENDENCIA
2017,-77.05876397,-11.99547873,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.05876397 -11.99547873),INDEPENDENCIA
2017,-77.01736644,-12.03803586,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.01736644 -12.03803586),RIMAC
2017,-77.0228237,-12.0423896,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.0228237 -12.0423896),RIMAC
2017,-77.02149983,-12.03558351,,,,POINT (-77.02149983 -12.03558351),RIMAC
2017,-77.0362378,-12.0271206,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.0362378 -12.0271206),RIMAC
2017,-77.01751612,-12.03587627,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.01751612 -12.03587627),RIMAC
2017,-77.0306084,-12.0424618,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.0306084 -12.0424618),RIMAC
2017,-77.0222923,-12.03889693,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.0222923 -12.03889693),RIMAC
2017,-77.021729,-12.042157,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.021729 -12.042157),RIMAC
2017,-77.0353071,-12.0398229,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.0353071 -12.0398229),RIMAC
2017,-77.02171455,-12.03858298,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.02171455 -12.03858298),RIMAC
2017,-77.02179767,-12.04167534,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.02179767 -12.04167534),RIMAC
2017,-77.01963426,-12.0380697,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.01963426 -12.0380697),RIMAC
2017,-77.0301641,-12.03975514,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.0301641 -12.03975514),RIMAC
2017,-77.01464869,-12.03751668,,,,POINT (-77.01464869 -12.03751668),RIMAC
2017,-77.01633042,-12.03959916,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO A MANO ARMADA,POINT (-77.01633042 -12.03959916),RIMAC
2017,-76.87047348,-12.1186283,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.87047348 -12.1186283),PACHACAMAC
2017,-76.87156283,-12.12918123,,,,POINT (-76.87156283 -12.12918123),PACHACAMAC
2017,-76.87275352,-12.11994056,,,,POINT (-76.87275352 -12.11994056),PACHACAMAC
2017,-76.9420612,-12.2097497,,,,POINT (-76.9420612 -12.2097497),VILLA EL SALVADOR
2017,-76.86997293,-12.24485546,,,,POINT (-76.86997293 -12.24485546),LURIN
2017,-76.86788969,-12.1867536,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.86788969 -12.1867536),PACHACAMAC
2017,-76.86525561,-12.21919832,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO A MANO ARMADA,POINT (-76.86525561 -12.21919832),PACHACAMAC
2017,-76.87953324,-12.15455454,,,,POINT (-76.87953324 -12.15455454),PACHACAMAC
2017,-76.8538748,-12.2095337,,,,POINT (-76.8538748 -12.2095337),PACHACAMAC
2017,-76.8614802,-12.23709326,,,,POINT (-76.8614802 -12.23709326),PACHACAMAC
2017,-76.86179025,-12.2269288,,,,POINT (-76.86179025 -12.2269288),PACHACAMAC
2017,-76.86643951,-12.16587088,,,,POINT (-76.86643951 -12.16587088),PACHACAMAC
2017,-76.866667,-12.166667,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.866667 -12.166667),PACHACAMAC
2017,-76.86425304,-12.22341765,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.86425304 -12.22341765),PACHACAMAC
2017,-77.04782668,-11.97392853,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.04782668 -11.97392853),INDEPENDENCIA
2017,-77.04509582,-11.97462382,,,,POINT (-77.04509582 -11.97462382),INDEPENDENCIA
2017,-77.04880468,-11.97716536,,,,POINT (-77.04880468 -11.97716536),INDEPENDENCIA
2017,-77.0498987,-11.97495422,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0498987 -11.97495422),INDEPENDENCIA
2017,-77.04017714,-11.97120438,,,,POINT (-77.04017714 -11.97120438),INDEPENDENCIA
2017,-77.05132066,-11.97364631,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.05132066 -11.97364631),INDEPENDENCIA
2017,-77.0420406,-11.97346557,,,,POINT (-77.0420406 -11.97346557),INDEPENDENCIA
2017,-77.05465028,-11.97874696,,,,POINT (-77.05465028 -11.97874696),INDEPENDENCIA
2017,-77.05068357,-11.97749252,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05068357 -11.97749252),INDEPENDENCIA
2017,-77.04743688,-11.97392329,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.04743688 -11.97392329),INDEPENDENCIA
2017,-77.04707032,-11.97347017,,,,POINT (-77.04707032 -11.97347017),INDEPENDENCIA
