anio,X,Y,generico_denuncia,especifico_denuncia,modalidad_denuncia,geometry,distrito
2020,-76.98414193,-11.94772389,,,,POINT (-76.98414193 -11.94772389),SAN JUAN DE LURIGANCHO
2020,-76.9988194,-12.01064659,,,,POINT (-76.9988194 -12.01064659),SAN JUAN DE LURIGANCHO
2020,-77.00646763,-11.96319897,,,,POINT (-77.00646763 -11.96319897),SAN JUAN DE LURIGANCHO
2020,-77.01771005,-11.91345188,,,,POINT (-77.01771005 -11.91345188),COMAS
2020,-77.0480473,-11.93280097,,,,POINT (-77.0480473 -11.93280097),COMAS
2020,-77.04697052,-11.95771826,,,,POINT (-77.04697052 -11.95771826),COMAS
2020,-77.0159746,-12.00776118,,,,POINT (-77.0159746 -12.00776118),SAN JUAN DE LURIGANCHO
2020,-76.9591842,-12.19584748,,,,POINT (-76.9591842 -12.19584748),VILLA EL SALVADOR
2020,-77.03715612,-12.07131881,,,,POINT (-77.03715612 -12.07131881),LIMA
2020,-76.99823441,-12.03457021,,,,POINT (-76.99823441 -12.03457021),EL AGUSTINO
2020,-76.9985279,-12.00465516,,,,POINT (-76.9985279 -12.00465516),SAN JUAN DE LURIGANCHO
2020,-76.99052372,-12.03465063,,,,POINT (-76.99052372 -12.03465063),EL AGUSTINO
2020,-76.96446656,-12.02841755,,,,POINT (-76.96446656 -12.02841755),EL AGUSTINO
2020,-76.99348211,-12.0555595,,,,POINT (-76.99348211 -12.0555595),EL AGUSTINO
2020,-77.02976803,-12.05765226,,,,POINT (-77.02976803 -12.05765226),LIMA
2020,-77.03302676,-12.04773917,,,,POINT (-77.03302676 -12.04773917),LIMA
2020,-77.02687606,-12.0462507,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02687606 -12.0462507),LIMA
2020,-76.77330262,-11.97784051,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.77330262 -11.97784051),CHACLACAYO
2020,-77.1641875,-11.7756806,,,,POINT (-77.1641875 -11.7756806),ANCON
2020,-76.94974113,-12.03252106,,,,POINT (-76.94974113 -12.03252106),SANTA ANITA
2020,-77.00524879,-11.97126451,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.00524879 -11.97126451),SAN JUAN DE LURIGANCHO
2020,-77.00206174,-12.05896215,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.00206174 -12.05896215),EL AGUSTINO
2020,-77.00453354,-12.05884332,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.00453354 -12.05884332),EL AGUSTINO
2020,-77.00177921,-12.05296238,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.00177921 -12.05296238),EL AGUSTINO
2020,-77.01213588,-12.04495677,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.01213588 -12.04495677),LIMA
2020,-76.99577543,-12.06046209,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.99577543 -12.06046209),ATE
2020,-77.02570555,-12.06128053,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.02570555 -12.06128053),LA VICTORIA
2020,-76.94111241,-12.04537962,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.94111241 -12.04537962),ATE
2020,-77.02193,-12.06238,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.02193 -12.06238),LA VICTORIA
2020,-76.99652812,-12.05126578,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.99652812 -12.05126578),EL AGUSTINO
2020,-77.01493192,-12.0669445,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.01493192 -12.0669445),LA VICTORIA
2020,-76.99463182,-12.01463151,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.99463182 -12.01463151),SAN JUAN DE LURIGANCHO
2020,-77.00087105,-12.18783467,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.00087105 -12.18783467),CHORRILLOS
2020,-77.00516342,-12.05772861,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.00516342 -12.05772861),EL AGUSTINO
2020,-77.019515,-12.054494,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.019515 -12.054494),LIMA
2020,-77.01364963,-12.0555046,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.01364963 -12.0555046),LIMA
2020,-77.01109459,-12.07736298,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.01109459 -12.07736298),LA VICTORIA
2020,-76.8538748,-12.2095337,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.8538748 -12.2095337),PACHACAMAC
2020,-76.97500105,-12.1595285,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.97500105 -12.1595285),SAN JUAN DE MIRAFLORES
2020,-77.00440822,-12.05578194,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.00440822 -12.05578194),EL AGUSTINO
2020,-77.02995709,-12.16545115,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.02995709 -12.16545115),CHORRILLOS
2020,-76.95965879,-12.05934118,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.95965879 -12.05934118),ATE
2020,-77.00480065,-12.05539713,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.00480065 -12.05539713),EL AGUSTINO
2020,-77.04808215,-12.03701453,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.04808215 -12.03701453),LIMA
2020,-77.0060645,-12.03177415,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.0060645 -12.03177415),EL AGUSTINO
2020,-77.00524476,-12.05848461,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.00524476 -12.05848461),EL AGUSTINO
2020,-77.00926164,-12.04785044,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.00926164 -12.04785044),EL AGUSTINO
2020,-77.02746682,-12.06086574,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.02746682 -12.06086574),LA VICTORIA
2020,-77.0373325,-12.0646328,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.0373325 -12.0646328),LIMA
2020,-76.9025647,-12.0203275,,,,POINT (-76.9025647 -12.0203275),ATE
2020,-77.0016771,-12.1743312,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-77.0016771 -12.1743312),CHORRILLOS
2020,-77.03703598,-12.02897311,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-77.03703598 -12.02897311),RIMAC
2020,-76.941774,-12.1994106,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-76.941774 -12.1994106),VILLA EL SALVADOR
2020,-77.055337,-11.951297,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.055337 -11.951297),COMAS
2020,-77.057844,-11.97419268,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.057844 -11.97419268),COMAS
2020,-77.04754722,-12.03460065,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.04754722 -12.03460065),SAN MARTIN DE PORRES
2020,-77.082312,-12.0065468,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.082312 -12.0065468),LOS OLIVOS
2020,-77.04581762,-11.95354359,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.04581762 -11.95354359),COMAS
2020,-77.06492542,-11.93754464,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.06492542 -11.93754464),COMAS
2020,-77.04181551,-11.91898242,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.04181551 -11.91898242),COMAS
2020,-77.03691894,-11.90031846,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.03691894 -11.90031846),CARABAYLLO
2020,-77.105521,-11.9890322,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.105521 -11.9890322),SAN MARTIN DE PORRES
2020,-77.05667526,-11.92850125,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.05667526 -11.92850125),COMAS
2020,-77.07753701,-11.9870526,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.07753701 -11.9870526),LOS OLIVOS
2020,-77.06142871,-11.93864704,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.06142871 -11.93864704),COMAS
2020,-77.0711848,-12.0081608,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.0711848 -12.0081608),LOS OLIVOS
2020,-77.0878,-11.9848,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.0878 -11.9848),SAN MARTIN DE PORRES
2020,-77.01576222,-11.87453866,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.01576222 -11.87453866),CARABAYLLO
2020,-77.057844,-11.97419268,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.057844 -11.97419268),COMAS
2020,-77.05796348,-11.9319372,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-77.05796348 -11.9319372),COMAS
2020,-77.03889807,-11.89925519,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-77.03889807 -11.89925519),COMAS
2020,-77.05654229,-11.9119527,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-77.05654229 -11.9119527),COMAS
2020,-77.05849096,-12.03440536,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-77.05849096 -12.03440536),SAN MARTIN DE PORRES
2020,-77.057844,-11.97419268,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-77.057844 -11.97419268),COMAS
2020,-77.01018971,-12.19313693,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.01018971 -12.19313693),CHORRILLOS
2020,-77.00179799,-12.1751195,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.00179799 -12.1751195),CHORRILLOS
2020,-77.00448564,-12.18449436,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.00448564 -12.18449436),CHORRILLOS
2020,-77.024902,-12.196522,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.024902 -12.196522),CHORRILLOS
2020,-77.00288983,-12.18179457,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.00288983 -12.18179457),CHORRILLOS
2020,-77.0711586,-12.0582388,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.0711586 -12.0582388),LIMA
2020,-77.01638542,-12.2068876,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.01638542 -12.2068876),CHORRILLOS
2020,-76.9771291,-12.18467308,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.9771291 -12.18467308),SAN JUAN DE MIRAFLORES
2020,-76.9635859,-12.1515896,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.9635859 -12.1515896),SAN JUAN DE MIRAFLORES
2020,-77.0375103,-12.0646543,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.0375103 -12.0646543),LIMA
2020,-77.05066961,-12.04449598,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-77.05066961 -12.04449598),LIMA
2020,-77.01840307,-12.05125029,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-77.01840307 -12.05125029),LIMA
2020,-77.0752689,-12.060836,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-77.0752689 -12.060836),LIMA
2020,-77.01102227,-12.17681331,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-77.01102227 -12.17681331),CHORRILLOS
2020,-76.99400909,-12.17340726,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-76.99400909 -12.17340726),CHORRILLOS
2020,-76.99588345,-12.01159588,,,,POINT (-76.99588345 -12.01159588),SAN JUAN DE LURIGANCHO
2020,-77.03533994,-12.0584265,,,,POINT (-77.03533994 -12.0584265),LIMA
2020,-77.03670501,-12.07580019,,,,POINT (-77.03670501 -12.07580019),LIMA
2020,-77.05337786,-12.02535578,,,,POINT (-77.05337786 -12.02535578),SAN MARTIN DE PORRES
2020,-77.02232043,-12.10244171,,,,POINT (-77.02232043 -12.10244171),SURQUILLO
2020,-77.07989356,-12.05693836,,,,POINT (-77.07989356 -12.05693836),LIMA
2020,-77.03194212,-12.04730309,,,,POINT (-77.03194212 -12.04730309),LIMA
2020,-77.08844313,-12.02790566,,,,POINT (-77.08844313 -12.02790566),SAN MARTIN DE PORRES
2020,-76.97666127,-12.09825642,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.97666127 -12.09825642),SANTIAGO DE SURCO
2020,-77.06767576,-12.03162231,,,,POINT (-77.06767576 -12.03162231),SAN MARTIN DE PORRES
2020,-77.08283917,-11.97458529,,,,POINT (-77.08283917 -11.97458529),LOS OLIVOS
2020,-77.03047542,-12.02429555,,,,POINT (-77.03047542 -12.02429555),RIMAC
2020,-77.075932,-11.9594154,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.075932 -11.9594154),LOS OLIVOS
2020,-77.09274381,-12.06939941,,,,POINT (-77.09274381 -12.06939941),SAN MIGUEL
2020,-77.08318516,-11.97442621,,,,POINT (-77.08318516 -11.97442621),LOS OLIVOS
2020,-77.08318516,-11.97442621,,,,POINT (-77.08318516 -11.97442621),LOS OLIVOS
2020,-77.05698783,-12.03444221,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.05698783 -12.03444221),SAN MARTIN DE PORRES
2020,-77.08435341,-12.00776241,,,,POINT (-77.08435341 -12.00776241),SAN MARTIN DE PORRES
2020,-77.04987853,-12.03026818,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-77.04987853 -12.03026818),SAN MARTIN DE PORRES
2020,-77.10550753,-11.98892292,,,,POINT (-77.10550753 -11.98892292),SAN MARTIN DE PORRES
2020,-77.14789027,-11.72758727,,,,POINT (-77.14789027 -11.72758727),ANCON
2020,-77.04139565,-12.0637218,,,,POINT (-77.04139565 -12.0637218),LIMA
2020,-77.03201643,-12.09890901,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.03201643 -12.09890901),SAN ISIDRO
2020,-77.01458304,-11.87109328,,,,POINT (-77.01458304 -11.87109328),CARABAYLLO
2020,-76.81947644,-11.98858726,,,,POINT (-76.81947644 -11.98858726),CHACLACAYO
2020,-77.08370569,-12.08845503,,,,POINT (-77.08370569 -12.08845503),SAN MIGUEL
2020,-76.97122961,-11.93628329,,,,POINT (-76.97122961 -11.93628329),SAN JUAN DE LURIGANCHO
2020,-76.985205,-11.9475423,,,,POINT (-76.985205 -11.9475423),SAN JUAN DE LURIGANCHO
2020,-77.004493,-11.937932,,,,POINT (-77.004493 -11.937932),SAN JUAN DE LURIGANCHO
2020,-76.98825264,-11.94682284,,,,POINT (-76.98825264 -11.94682284),SAN JUAN DE LURIGANCHO
2020,-76.98760438,-11.94009541,,,,POINT (-76.98760438 -11.94009541),SAN JUAN DE LURIGANCHO
2020,-76.98752107,-11.93996301,,,,POINT (-76.98752107 -11.93996301),SAN JUAN DE LURIGANCHO
2020,-76.9874856,-11.94015182,,,,POINT (-76.9874856 -11.94015182),SAN JUAN DE LURIGANCHO
2020,-76.98735568,-11.93989015,,,,POINT (-76.98735568 -11.93989015),SAN JUAN DE LURIGANCHO
2020,-77.01909992,-12.00271185,,,,POINT (-77.01909992 -12.00271185),SAN JUAN DE LURIGANCHO
2020,-76.98752107,-11.93996301,,,,POINT (-76.98752107 -11.93996301),SAN JUAN DE LURIGANCHO
2020,-77.00217379,-11.9392367,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.00217379 -11.9392367),SAN JUAN DE LURIGANCHO
2020,-77.0032855,-11.93971727,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.0032855 -11.93971727),SAN JUAN DE LURIGANCHO
2020,-76.98758324,-11.95086834,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.98758324 -11.95086834),SAN JUAN DE LURIGANCHO
2020,-76.98817409,-11.94691164,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.98817409 -11.94691164),SAN JUAN DE LURIGANCHO
2020,-76.98817409,-11.94691164,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.98817409 -11.94691164),SAN JUAN DE LURIGANCHO
2020,-76.98817409,-11.94691164,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.98817409 -11.94691164),SAN JUAN DE LURIGANCHO
2020,-76.98742004,-11.93992795,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.98742004 -11.93992795),SAN JUAN DE LURIGANCHO
2020,-76.98755578,-11.94902304,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.98755578 -11.94902304),SAN JUAN DE LURIGANCHO
2020,-76.99408062,-11.9409669,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.99408062 -11.9409669),SAN JUAN DE LURIGANCHO
2020,-76.98817409,-11.94691164,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.98817409 -11.94691164),SAN JUAN DE LURIGANCHO
2020,-77.00970225,-11.9394652,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.00970225 -11.9394652),SAN JUAN DE LURIGANCHO
2020,-76.98752107,-11.93996301,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.98752107 -11.93996301),SAN JUAN DE LURIGANCHO
2020,-76.98817409,-11.94691164,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.98817409 -11.94691164),SAN JUAN DE LURIGANCHO
2020,-76.9910897,-11.94009063,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.9910897 -11.94009063),SAN JUAN DE LURIGANCHO
2020,-76.98745217,-11.93991612,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.98745217 -11.93991612),SAN JUAN DE LURIGANCHO
2020,-76.98817409,-11.94691164,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.98817409 -11.94691164),SAN JUAN DE LURIGANCHO
2020,-76.98914251,-11.9399572,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.98914251 -11.9399572),SAN JUAN DE LURIGANCHO
2020,-76.98837703,-11.94699103,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.98837703 -11.94699103),SAN JUAN DE LURIGANCHO
2020,-76.98604443,-11.94907513,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.98604443 -11.94907513),SAN JUAN DE LURIGANCHO
2020,-77.00211,-12.00404,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.00211 -12.00404),SAN JUAN DE LURIGANCHO
2020,-76.98755578,-11.94902304,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.98755578 -11.94902304),SAN JUAN DE LURIGANCHO
2020,-76.9910334,-11.94040053,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.9910334 -11.94040053),SAN JUAN DE LURIGANCHO
2020,-76.98290928,-11.94456073,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.98290928 -11.94456073),SAN JUAN DE LURIGANCHO
2020,-77.001329,-11.959925,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.001329 -11.959925),SAN JUAN DE LURIGANCHO
2020,-76.98623408,-11.94444082,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.98623408 -11.94444082),SAN JUAN DE LURIGANCHO
2020,-76.98798388,-11.94684147,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.98798388 -11.94684147),SAN JUAN DE LURIGANCHO
2020,-76.98748403,-11.9399026,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.98748403 -11.9399026),SAN JUAN DE LURIGANCHO
2020,-76.985023,-11.947609,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.985023 -11.947609),SAN JUAN DE LURIGANCHO
2020,-77.00321482,-11.9398694,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.00321482 -11.9398694),SAN JUAN DE LURIGANCHO
2020,-76.98753691,-11.94001856,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.98753691 -11.94001856),SAN JUAN DE LURIGANCHO
2020,-76.98616887,-11.94662656,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.98616887 -11.94662656),SAN JUAN DE LURIGANCHO
2020,-76.99096802,-11.94015967,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.99096802 -11.94015967),SAN JUAN DE LURIGANCHO
2020,-76.98817409,-11.94691164,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.98817409 -11.94691164),SAN JUAN DE LURIGANCHO
2020,-76.97821878,-11.98538738,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.97821878 -11.98538738),SAN JUAN DE LURIGANCHO
2020,-77.00335892,-11.94001816,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.00335892 -11.94001816),SAN JUAN DE LURIGANCHO
2020,-76.98616887,-11.94662656,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.98616887 -11.94662656),SAN JUAN DE LURIGANCHO
2020,-76.98633631,-11.94656398,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO EN CASA HABITADA,POINT (-76.98633631 -11.94656398),SAN JUAN DE LURIGANCHO
2020,-77.00974399,-11.9394458,,,,POINT (-77.00974399 -11.9394458),SAN JUAN DE LURIGANCHO
2020,-76.99098264,-11.93899836,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.99098264 -11.93899836),SAN JUAN DE LURIGANCHO
2020,-77.00331617,-11.94009282,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.00331617 -11.94009282),SAN JUAN DE LURIGANCHO
2020,-76.99423716,-11.94107039,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.99423716 -11.94107039),SAN JUAN DE LURIGANCHO
2020,-76.98761857,-11.93983093,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.98761857 -11.93983093),SAN JUAN DE LURIGANCHO
2020,-76.996816,-11.941833,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.996816 -11.941833),SAN JUAN DE LURIGANCHO
